1
8682043b8a57670b56019fdb339919f4
True,1
False,0
True,80
75,75
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,5,5,5,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,5,5,5,5,5,5,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,3,3,5,5,5,5,5,3,2,2,2,2,2,1,-1,-1,-1,-1,-1,0,1,2,2,2,2,2,2,2,2,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,2,2,3,4,5,5,5,5,4,2,2,2,2,2,2,2,-1,-1,0,1,2,2,2,8,9,9,10,9,9,9,8,8,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,8,8,2,1,0,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,3,4,5,5,5,5,5,3,3,2,2,2,2,2,2,0,2,2,2,9,9,9,10,11,11,11,11,10,10,10,9,9,2,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,8,8,2,1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,3,3,5,5,5,5,5,5,3,2,2,2,2,2,3,2,2,2,8,9,9,9,11,11,11,10,11,10,11,10,9,9,9,2,1,1,0,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,0,2,2,2,2,2,2,2,8,8,3,5,5,5,5,5,5,4,3,2,2,2,2,2,2,2,2,8,8,8,9,10,9,8,8,8,8,8,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,-1
2,1,-1,0,0,0,0,-1,0,2,2,8,2,2,2,2,1,-1,-1,-1,-1,0,2,2,2,2,2,2,8,9,9,9,2,4,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,8,8,8,8,9,9,8,2,2,2,2,2,2,8,10,8,2,2,2,2,2,2,-1,-1,-1,-1
2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,-1,0,0,1,2,2,2,2,2,8,9,9,9,9,9,8,4,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,9,11,11,11,10,2,2,2,2,2,2,-1,-1,-1
