1
174ca0e12d8b5f75247fc2a2b24e36cf
True,1
False,0
True,80
75,75
-1,0,0,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,3,3,3,3,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
0,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,0,0,-1,-1,-1,-1,-1,0,0,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,1,2,2,2,2,2,1,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,-1
0,2,3,5,5,5,5,5,5,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,0,-1
0,2,3,5,5,5,5,5,5,5,3,3,2,3,3,3,3,3,8,8,8,9,4,4,3,2,0,-1,-1,-1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,4,3,3,3,2,0
0,2,3,5,5,5,5,5,5,5,2,3,3,3,3,3,3,2,8,8,8,9,9,4,3,3,2,0,0,0,2,3,3,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,2
0,2,3,5,5,5,5,5,5,5,5,5,3,3,3,3,2,8,8,8,8,8,9,9,4,3,3,0,0,0,3,3,4,9,9,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3
0,2,3,5,5,5,5,5,5,5,5,5,2,3,3,3,2,9,8,8,8,8,8,8,9,4,2,3,3,3,4,4,9,8,8,8,8,9,9,3,3,3,3,10,10,10,10,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3
0,2,3,5,5,5,5,5,5,5,5,2,2,2,3,3,3,4,9,8,8,9,9,9,9,9,4,3,3,4,4,9,9,8,8,8,9,9,4,3,3,3,10,10,10,10,10,10,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,3,3
0,2,3,5,5,5,5,5,5,5,5,2,5,5,5,3,3,4,9,9,8,9,9,9,9,9,9,4,4,9,9,9,9,8,8,8,9,4,4,4,3,3,10,10,10,10,10,10,3,3,3,3,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,3
0,2,3,5,5,5,5,5,5,2,5,5,5,5,5,5,3,3,4,4,9,9,9,9,9,9,9,4,9,9,9,9,9,9,9,4,4,4,9,4,2,10,10,10,10,10,10,10,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3
0,2,3,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,9,9,9,9,9,9,4,9,9,9,9,9,9,4,4,1,9,9,4,2,10,10,10,10,10,10,10,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3
0,2,3,3,2,5,5,5,2,5,5,5,5,5,5,3,3,4,3,3,4,9,9,9,9,9,8,4,9,9,9,9,9,4,4,4,8,8,8,4,2,10,10,10,10,10,10,10,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3
0,2,3,3,3,5,3,5,5,2,5,5,5,3,3,4,4,4,4,3,3,4,4,9,8,8,8,4,9,8,8,9,9,8,8,8,8,1,2,4,2,10,10,10,10,10,10,10,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3
0,2,3,5,2,3,5,5,5,5,5,5,5,3,3,3,3,3,4,4,3,3,4,4,8,8,8,4,1,8,8,8,9,8,8,8,9,2,3,2,10,10,10,10,10,10,10,10,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3
0,2,3,5,2,3,5,5,5,5,5,2,5,3,3,3,3,3,4,4,4,3,3,4,8,8,0,4,1,0,8,8,8,8,8,8,4,3,3,10,10,10,10,10,10,10,10,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3
0,2,3,5,5,5,3,2,5,7,7,7,2,5,5,5,5,5,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,4,2,10,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3
0,2,2,2,5,6,5,2,2,7,7,7,5,5,5,5,5,5,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,4,2,3,3,3,3,2,2,4,3,3,3,4,3,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3
-1,0,0,3,5,7,7,5,3,7,7,7,7,5,2,5,5,5,5,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,4,4,3,3,4,4,8,9,9,3,3,3,4,3,3,9,4,4,9,4,3,3,3,4,4,4,9,4,4,9,3,3,3
-1,-1,-1,0,2,3,3,3,3,3,5,7,7,7,7,2,5,5,5,3,3,3,3,3,2,2,2,2,2,3,2,1,0,0,1,4,3,4,9,8,8,8,8,8,8,8,8,8,8,8,8,9,4,3,4,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3
-1,-1,-1,0,2,2,2,2,2,2,2,2,7,7,7,5,2,3,3,3,3,3,3,3,2,2,2,1,2,3,2,2,1,1,1,4,3,2,9,8,8,8,9,9,9,9,8,8,8,8,8,9,4,3,4,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3
-1,-1,-1,-1,0,0,0,0,0,0,2,3,7,7,7,7,2,3,3,3,3,2,2,2,2,2,0,0,2,3,3,3,2,2,4,4,3,2,8,8,8,8,9,9,4,9,9,8,8,8,8,9,4,3,4,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,3,3,3,2,2,2,2,2,2,0,0,2,3,2,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,9,9,9,3,3,3,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,4,4,3,4,4,9,9,9,9,9,9,9,9,4,4,3,3,4,9,9,8,3,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,2,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,2,3,8,8,8,8,9,9,3,4,4,4,4,3,3,4,4,4,4,9,8,8,8,8,8,8,8,9,9,3,4,9,8,2,3,3,3,4,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,2,0
