1
cb27b3a94b57950f3d54248cccf0bcd4
False,0
False,0
True,50
83,83
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,5,5,-1,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,4,3,2,8,8,3,9,8,2,4,4,4,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,5,5,5,5,5,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,2,9,2,2,10,10,10,10,10,8,8,10,10,10,2,10,9,3,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,5,2,5,5,3,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,9,10,10,10,10,2,2,10,10,10,10,10,2,10,10,10,2,10,10,10,10,3,5,4,-1,-1,-1,-1,-1,-1,-1,-1,5,3,5,5,2,5,4,4,-1,-1,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,8,10,10,10,10,10,10,3,9,10,10,10,10,3,9,9,9,2,10,10,10,10,2,9,3,5,5,-1,-1,-1,-1,-1,-1,5,4,2,4,8,4,2,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,8,10,10,9,2,8,10,10,10,10,10,3,8,2,3,4,4,4,4,4,4,3,2,8,8,3,10,10,10,4,5,-1,-1,5,5,5,4,5,8,8,2,2,8,4,3,5,5
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,10,10,10,10,10,3,10,10,10,8,2,4,4,5,4,4,3,2,2,4,4,5,5,4,4,2,2,8,10,8,2,5,5,-1,5,5,3,4,2,2,3,8,8,8,4,5,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,10,10,10,10,10,10,9,2,9,3,4,4,4,2,8,8,8,8,8,8,8,2,8,8,3,4,4,4,4,2,3,10,9,4,5,-1,5,4,3,3,8,2,2,2,3,5,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,10,10,10,10,10,10,10,9,4,4,4,2,8,8,8,8,2,8,8,8,8,8,2,8,8,8,8,8,8,3,4,4,3,8,9,4,5,5,-1,5,5,2,2,2,2,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,2,8,10,10,10,10,10,10,4,4,3,2,8,2,8,8,2,2,8,8,8,2,8,8,8,8,8,8,8,8,8,8,2,5,4,4,8,2,5,-1,5,5,8,8,2,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,8,8,2,2,9,10,10,3,4,2,2,2,8,2,8,2,2,2,2,8,8,2,8,8,8,8,8,3,2,8,8,8,8,8,4,5,4,8,3,5,5,2,8,2,8,3,5,-1,-1,-1
