1
694eda467c6cac5a0d89fe2d76a32947
False,0
False,0
True,100
83,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,9,9,4,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,8,8,9,5,5,9,16,17,4,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,7,7,8,9,9,9,9,9,16,16,4,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,16,16,16,17,16,4,17,17,17,17,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,5,5,9,9,9,9,9,9,17,4,16,4,4,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,16,4,16,16,16,16,16,16,17,4,16,16,16,19,19,16,19,19,16,19,19,19,19,19,16,19,19,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,0,4,4,7,4,5,9,9,9,8,8,9,9,17,4,4,17,16,17,17,17,16,16,17,17,17,17,4,17,17,17,16,4,4,16,4,16,16,4,16,4,4,4,16,4,19,4,16,16,16,16,16,16,19,19,19,19,19,19,19,19,19,16,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,4,16,4,4,5,8,9,9,9,9,5,9,10,16,4,16,16,16,17,17,16,16,16,17,16,16,16,18,4,16,4,16,16,4,16,4,4,6,6,6,6,6,4,4,4,4,4,19,19,19,16,16,16,16,19,19,16,16,19,16,16,16,4,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,4,16,4,7,8,9,9,9,12,9,9,5,5,16,16,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,4,4,4,4,16,4,5,6,6,6,7,7,7,8,4,16,4,4,19,16,19,16,4,16,16,19,16,16,16,16,16,16,16,19,16,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,0,16,16,5,7,8,9,9,9,9,9,9,9,9,4,16,17,17,17,17,17,17,16,17,16,16,4,4,16,16,6,7,7,5,4,4,4,4,6,7,7,7,7,7,7,5,4,4,16,4,16,19,4,4,4,16,16,16,16,19,16,16,16,16,19,4,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,4,16,4,7,7,8,9,8,8,8,8,8,8,9,4,17,17,17,17,17,17,17,17,18,16,16,16,16,16,6,7,7,8,8,4,4,4,4,7,7,7,7,8,7,8,5,4,4,16,16,16,4,4,4,4,4,16,16,16,16,16,16,16,4,19,19,19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0,0,4,16,4,7,5,5,5,5,5,8,8,8,8,5,4,17,17,17,17,17,17,18,16,18,3,4,4,18,4,6,6,7,8,8,4,4,4,17,5,5,7,7,7,7,7,4,4,16,16,16,4,4,4,6,6,4,4,4,16,16,16,4,16,16,16,16,16,19,19,19,19,19,19,19
